language,html_url,date,committer,commits
Clojure,https://github.com/frenchy64/typed-clojure,2011-11-21,rank-0,1.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-11-23,rank-0,4.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-11-24,rank-0,8.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-11-28,rank-0,9.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-11-30,rank-0,12.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-01,rank-0,14.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-04,rank-0,15.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-05,rank-0,20.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-06,rank-0,23.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-07,rank-0,30.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-08,rank-0,34.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-09,rank-0,36.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-10,rank-0,43.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-11,rank-0,51.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-12,rank-0,52.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-13,rank-0,53.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-14,rank-0,55.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-21,rank-0,56.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-24,rank-0,61.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-25,rank-0,62.0
Clojure,https://github.com/frenchy64/typed-clojure,2011-12-27,rank-0,64.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-01-03,rank-0,65.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-01-12,rank-0,66.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-01-13,rank-0,67.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-01-14,rank-0,68.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-02-10,rank-0,68.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-02,rank-0,69.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-03,rank-0,71.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-04,rank-0,72.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-05,rank-0,73.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-08,rank-0,79.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-09,rank-0,83.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-10,rank-0,83.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-14,rank-0,85.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-15,rank-0,89.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-16,rank-0,96.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-17,rank-0,100.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-18,rank-0,106.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-19,rank-0,112.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-21,rank-0,113.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-28,rank-0,116.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-29,rank-0,117.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-30,rank-0,122.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-03-31,rank-0,124.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-01,rank-0,127.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-04,rank-0,129.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-05,rank-0,132.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-07,rank-0,140.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-11,rank-0,141.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-12,rank-0,142.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-13,rank-0,146.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-14,rank-0,150.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-16,rank-0,151.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-17,rank-0,153.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-18,rank-0,163.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-19,rank-0,164.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-21,rank-0,173.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-22,rank-0,175.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-23,rank-0,176.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-24,rank-0,177.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-25,rank-0,179.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-26,rank-0,180.0
Clojure,https://github.com/frenchy64/typed-clojure,2012-04-27,rank-0,182.0
